Year,Month,Day,Full-Date,Fighter,Color,Country,Winner,TitleBout,WeightClass,Gender,NumberRounds,Avg-SSL,Avg-SSP,Avg-SA,Avg-TDL,Avg-TDP,Stance,Height,Reach,Weight,Age,Finish,Details,F-Round,F-RoundTime,Fight-Secs,Wins-DM,Wins-DS,Wins-DU,Wins-KO,Wins-S,Wins-TKOS,Wins-T
2017,2,11,2017211,Derek Brunson,Blue, USA,0,FALSE,Middleweight,MALE,3,19.5556,0.477,0.3333,1.2222,0.137,Southpaw,185.42,195.58,185,33,U-DEC,0,3,300,900,0,0,2,4,1,0,7
2017,2,11,2017211,Tim Boetsch,Blue, USA,0,FALSE,Middleweight,MALE,3,27,0.51,0.55,1.05,0.197,Orthodox,182.88,187.96,185,36,SUB,Kimura,1,221,221,0,2,3,6,0,0,11
2017,2,11,2017211,Jared Cannonier,Blue, USA,0,FALSE,Light Heavyweight,MALE,3,32,0.637,0,0,0,Switch,180.34,195.58,185,32,U-DEC,0,3,300,900,0,0,1,1,0,0,2
2017,2,11,2017211,Jim Miller,Blue, USA,0,FALSE,Lightweight,MALE,3,28.28,0.36,1.44,1.24,0.44,Southpaw,172.72,180.34,155,33,M-DEC,0,3,300,900,0,2,6,3,6,0,17
2017,2,11,2017211,Belal Muhammad,Blue, USA,1,FALSE,Welterweight,MALE,3,48.6667,0.373,0,1.6667,0.333,Orthodox,180.34,182.88,170,28,U-DEC,0,3,300,900,0,0,0,1,0,0,1
2017,2,11,2017211,Islam Makhachev,Blue, USA,1,FALSE,Lightweight,MALE,3,16,0.51,1,2.3333,0.533,Orthodox,177.8,177.8,155,25,U-DEC,0,3,300,900,0,0,1,0,1,0,2
2017,2,11,2017211,Phillipe Nover,Blue, USA,0,FALSE,Featherweight,MALE,3,18.8333,0.34,0.6667,1,0.083,Orthodox,175.26,182.88,145,33,S-DEC,0,3,300,900,0,1,0,0,0,0,1
2017,2,11,2017211,Roan Carneiro,Blue, USA,0,FALSE,Welterweight,MALE,3,14.25,0.445,1.125,2.25,0.42,Orthodox,180.34,187.96,170,38,U-DEC,0,3,300,900,0,1,1,1,1,0,4
2017,2,4,201724,Chan Sung Jung,Blue, USA,1,FALSE,Featherweight,MALE,5,31.75,0.38,1,1.25,0.375,Orthodox,170.18,182.88,145,29,KO/TKO,Punch,1,149,149,0,0,0,1,2,0,3
2017,2,4,201724,Felice Herrig,Blue, USA,1,FALSE,Women's Strawweight,FEMALE,3,16.3333,0.53,1.6667,0.6667,0.667,Orthodox,162.56,165.1,115,32,U-DEC,0,3,300,900,0,0,0,0,2,0,2
2017,2,4,201724,James Vick,Blue, USA,1,FALSE,Lightweight,MALE,3,38.3333,0.307,0.3333,0,0,Orthodox,190.5,193.04,155,29,SUB,D'Arce Choke,3,49,649,0,0,3,0,2,0,5
2017,2,4,201724,Volkan Oezdemir,Blue, USA,1,FALSE,Light Heavyweight,MALE,3,0,0,0,0,0,Orthodox,187.96,190.5,205,27,S-DEC,0,3,300,900,0,0,0,0,0,0,0
2017,2,4,201724,Marcel Fortuna,Blue, USA,1,FALSE,Heavyweight,MALE,3,0,0,0,0,0,Orthodox,185.42,187.96,205,31,KO/TKO,Punch,1,190,190,0,0,0,0,0,0,0
2017,2,4,201724,Angela Hill,Blue, USA,0,FALSE,Women's Strawweight,FEMALE,3,48.6667,0.533,0,0,0,Orthodox,160.02,162.56,115,32,U-DEC,0,3,300,900,0,0,1,0,0,0,1
2017,2,4,201724,Chris Gruetzemacher,Blue, USA,0,FALSE,Featherweight,MALE,3,103,0.56,0,0,0,Orthodox,172.72,172.72,155,30,SUB,Rear Naked Choke,2,121,421,0,0,1,0,0,0,1
2017,2,4,201724,Michinori Tanaka,Blue, USA,0,FALSE,Bantamweight,MALE,3,30,0.45,0.25,2.5,0.458,Orthodox,165.1,170.18,135,26,U-DEC,0,3,300,900,0,1,1,0,0,0,2
2017,2,4,201724,Bec Rawlings,Blue, USA,0,FALSE,Women's Strawweight,FEMALE,3,47,0.483,0.25,0.25,0.083,Orthodox,167.64,162.56,125,27,U-DEC,0,3,300,900,0,0,1,0,1,0,2
2017,2,4,201724,Khalil Rountree Jr.,Blue, USA,1,FALSE,Light Heavyweight,MALE,3,8.5,0.465,0,0,0,Southpaw,185.42,193.04,205,26,KO/TKO,Knees,1,52,52,0,0,0,0,0,0,0
2017,1,28,2017128,Julianna Pena,Blue, USA,0,FALSE,Women's Bantamweight,FEMALE,5,29,0.5,1,2,0.79,Orthodox,167.64,175.26,135,27,SUB,Armbar,2,269,569,0,0,2,2,0,0,4
2017,1,28,2017128,Jorge Masvidal,Blue, USA,1,FALSE,Welterweight,MALE,3,56.5,0.509,0.5833,1.25,0.413,Orthodox,180.34,187.96,170,32,KO/TKO,Punches,2,60,360,0,0,5,2,1,0,8
2017,1,28,2017128,Francis Ngannou,Blue, USA,1,FALSE,Heavyweight,MALE,3,17.5,0.593,0.25,0,0,Orthodox,193.04,210.82,250,30,KO/TKO,Punch,1,92,92,0,0,0,2,1,1,4
2017,1,28,2017128,Jason Knight,Blue, USA,1,FALSE,Featherweight,MALE,3,54.3333,0.433,1.6667,1.6667,0.267,Orthodox,177.8,180.34,145,24,SUB,Rear Naked Choke,2,261,561,0,1,1,0,0,0,2
2017,1,28,2017128,Sam Alvey,Blue, USA,1,FALSE,Middleweight,MALE,3,28.6667,0.538,0.1111,0,0,Southpaw,187.96,190.5,205,30,U-DEC,0,3,300,900,0,0,1,4,1,0,6
2017,1,28,2017128,Aljamain Sterling,Blue, USA,0,FALSE,Bantamweight,MALE,3,39,0.52,1.4,2.6,0.626,Orthodox,170.18,180.34,135,27,S-DEC,0,3,300,900,0,0,1,1,2,0,4
2017,1,28,2017128,Jordan Johnson,Blue, USA,1,FALSE,Light Heavyweight,MALE,3,0,0,0,0,0,Orthodox,187.96,200.66,205,28,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2017,1,28,2017128,Alessio Di Chirico,Blue, USA,0,FALSE,Middleweight,MALE,3,63,0.435,0,2,0.495,Orthodox,182.88,187.96,185,27,SUB,Triangle Choke,1,134,134,0,1,0,0,0,0,1
2017,1,28,2017128,Jeremy Kimball,Blue, USA,0,FALSE,Light Heavyweight,MALE,3,0,0,0,0,0,Switch,182.88,182.88,205,26,KO/TKO,Punches,1,147,147,0,0,0,0,0,0,0
2017,1,28,2017128,Eric Shelton,Blue, USA,0,FALSE,Flyweight,MALE,3,0,0,0,0,0,Orthodox,167.64,172.72,125,25,S-DEC,0,3,300,900,0,0,0,0,0,0,0
2017,1,28,2017128,JC Cottrell,Blue, USA,0,FALSE,Lightweight,MALE,3,14,0.26,0,0,0,Orthodox,175.26,180.34,155,27,SUB,D'Arce Choke,1,234,234,0,0,0,0,0,0,0
2017,1,15,2017115,BJ Penn,Blue, USA,0,FALSE,Featherweight,MALE,5,37.8696,0.55,0.5217,1.1304,0.357,Orthodox,175.26,177.8,155,38,KO/TKO,Punches,2,24,324,0,0,1,6,4,1,12
2017,1,15,2017115,Marcin Held,Blue, USA,0,FALSE,Lightweight,MALE,3,30,0.36,1,0,0,Orthodox,175.26,180.34,155,24,S-DEC,0,3,300,900,0,0,0,0,0,0,0
2017,1,15,2017115,Ben Saunders,Blue, USA,1,FALSE,Welterweight,MALE,3,27.6364,0.606,0.8182,0.1818,0.182,Orthodox,187.96,195.58,170,33,U-DEC,0,3,300,900,0,1,1,2,3,0,7
2017,1,15,2017115,Sergio Pettis,Blue, USA,1,FALSE,Flyweight,MALE,3,57,0.411,0.7143,1.2857,0.326,Orthodox,167.64,175.26,135,23,U-DEC,0,3,300,900,0,0,5,0,0,0,5
2017,1,15,2017115,Drakkar Klose,Blue, USA,1,FALSE,Lightweight,MALE,3,0,0,0,0,0,Orthodox,175.26,177.8,155,28,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2017,1,15,2017115,Augusto Mendes,Blue, USA,1,FALSE,Bantamweight,MALE,3,11,0.28,0,0,0,Orthodox,167.64,165.1,135,33,S-DEC,0,3,300,900,0,0,0,0,0,0,0
2017,1,15,2017115,Viktor Pesta,Blue, USA,0,FALSE,Heavyweight,MALE,3,18,0.393,0,2.5,0.198,Orthodox,190.5,195.58,240,26,SUB,Other - Choke,1,177,177,0,0,1,0,0,0,1
2017,1,15,2017115,Alex White,Blue, USA,0,FALSE,Lightweight,MALE,3,49.5,0.43,0.25,1,0.188,Southpaw,182.88,180.34,155,28,U-DEC,0,3,300,900,0,0,1,1,0,0,2
2017,1,15,2017115,Nina Ansaroff,Blue, USA,1,FALSE,Women's Strawweight,FEMALE,3,57.5,0.525,1,0.5,0.25,Orthodox,165.1,162.56,115,31,SUB,Rear Naked Choke,3,219,819,0,0,0,0,0,0,0
2017,1,15,2017115,Chase Sherman,Blue, USA,0,FALSE,Heavyweight,MALE,3,59,0.35,0,0,0,Orthodox,193.04,198.12,250,27,KO/TKO,Knee,2,161,461,0,0,0,0,0,0,0
2017,1,15,2017115,Joachim Christensen,Blue, USA,1,FALSE,Light Heavyweight,MALE,3,50,0.4,0,0,0,Orthodox,190.5,193.04,205,38,KO/TKO,Punches,3,125,725,0,0,0,0,0,0,0
2017,1,15,2017115,Cyril Asker,Blue, USA,1,FALSE,Heavyweight,MALE,3,13,0.33,0,0,0,Orthodox,182.88,187.96,247,31,KO/TKO,Punches,1,161,161,0,0,0,0,0,0,0
2016,12,30,20161230,Ronda Rousey,Blue, USA,0,TRUE,Women's Bantamweight,FEMALE,5,15.8571,0.493,0.7143,1.1429,0.393,Orthodox,170.18,172.72,135,29,KO/TKO,Punches,1,48,48,0,0,0,3,3,0,6
2016,12,30,20161230,Cody Garbrandt,Blue, USA,1,TRUE,Bantamweight,MALE,5,31.4,0.378,0,0.8,0.166,Orthodox,172.72,165.1,135,25,U-DEC,0,5,300,1500,0,0,1,4,0,0,5
2016,12,30,20161230,John Lineker,Blue, USA,0,FALSE,Bantamweight,MALE,3,57.25,0.409,0.5,0.4167,0.167,Orthodox,160.02,170.18,135,26,U-DEC,0,3,300,900,0,1,3,5,1,0,10
2016,12,30,20161230,Tarec Saffiedine,Blue, USA,0,FALSE,Welterweight,MALE,3,62,0.438,0.25,0.25,0.083,Switch,177.8,177.8,170,30,S-DEC,0,3,300,900,0,0,2,0,0,0,2
2016,12,30,20161230,Ray Borg,Blue, USA,1,FALSE,Flyweight,MALE,3,15.8,0.542,2,3,0.714,Orthodox,162.56,160.02,135,23,U-DEC,0,3,300,900,0,0,1,0,2,0,3
2016,12,30,20161230,Neil Magny,Blue, USA,1,FALSE,Welterweight,MALE,3,48.9333,0.441,0.2,2.2667,0.443,Orthodox,190.5,203.2,170,29,U-DEC,0,3,300,900,0,1,5,4,1,0,11
2016,12,30,20161230,Marvin Vettori,Blue, USA,0,FALSE,Middleweight,MALE,3,10,0.71,1,1,1,Southpaw,182.88,187.96,185,23,U-DEC,0,3,300,900,0,0,0,0,1,0,1
2016,12,30,20161230,Alex Garcia,Blue, USA,1,FALSE,Welterweight,MALE,3,24.4,0.348,0,3.8,0.512,Orthodox,175.26,182.88,170,29,KO/TKO,Punch,1,214,214,0,1,1,1,0,0,3
2016,12,30,20161230,Niko Price,Blue, USA,1,FALSE,Welterweight,MALE,3,0,0,0,0,0,Orthodox,182.88,193.04,170,27,SUB,Arm Triangle,1,270,270,0,0,0,0,0,0,0
2016,12,17,20161217,Michelle Waterson,Blue, USA,1,FALSE,Women's Strawweight,FEMALE,5,47,0.78,4,3,1,Orthodox,160.02,157.48,115,30,SUB,Rear Naked Choke,1,201,201,0,0,0,0,1,0,1
2016,12,17,20161217,Mickey Gall,Blue, USA,1,FALSE,Welterweight,MALE,3,11,0.56,1.5,0.5,0.5,Switch,187.96,187.96,170,24,SUB,Rear Naked Choke,2,100,400,0,0,0,0,2,0,2
2016,12,17,20161217,Brad Pickett,Blue, USA,0,FALSE,Bantamweight,MALE,3,33,0.308,0.1667,1.5,0.308,Orthodox,167.64,172.72,135,38,U-DEC,0,3,300,900,0,2,1,1,1,0,5
2016,12,17,20161217,Mike Perry,Blue, USA,0,FALSE,Welterweight,MALE,3,60.5,0.52,0,0,0,Orthodox,177.8,180.34,170,25,U-DEC,0,3,300,900,0,0,0,2,0,0,2
2016,12,17,20161217,Paul Craig,Blue, USA,1,FALSE,Light Heavyweight,MALE,3,0,0,0,0,0,Orthodox,190.5,193.04,205,29,SUB,Armbar,2,119,419,0,0,0,0,0,0,0
2016,12,17,20161217,Mizuto Hirota,Blue, USA,1,FALSE,Featherweight,MALE,3,56,0.373,0,1,0.467,Orthodox,170.18,170.18,155,35,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,17,20161217,Colby Covington,Blue, USA,1,FALSE,Welterweight,MALE,3,17.8333,0.603,0.3333,3.5,0.553,Orthodox,180.34,182.88,170,28,U-DEC,0,3,300,900,0,0,1,2,2,0,5
2016,12,17,20161217,Alex Morono,Blue, USA,1,FALSE,Welterweight,MALE,3,43,0.34,1,0,0,Orthodox,180.34,182.88,170,26,U-DEC,0,3,300,900,0,1,0,0,0,0,1
2016,12,17,20161217,Scott Holtzman,Blue, USA,0,FALSE,Lightweight,MALE,3,54,0.53,0.6667,2,0.577,Orthodox,175.26,175.26,155,33,U-DEC,0,3,300,900,0,0,1,0,1,0,2
2016,12,17,20161217,Irene Aldana,Blue, USA,0,FALSE,Women's Bantamweight,FEMALE,3,0,0,0,0,0,Orthodox,175.26,172.72,135,28,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,17,20161217,Takeya Mizugaki,Blue, USA,0,FALSE,Bantamweight,MALE,3,46.1538,0.38,0.0769,1.2308,0.328,Orthodox,170.18,172.72,135,33,KO/TKO,Punches,1,184,184,0,3,4,1,0,0,8
2016,12,17,20161217,Fredy Serrano,Blue, USA,0,FALSE,Flyweight,MALE,3,15,0.387,0,2.6667,0.367,Orthodox,160.02,165.1,125,37,U-DEC,0,3,300,900,0,0,0,2,0,0,2
2016,12,17,20161217,Sultan Aliev,Blue, USA,1,FALSE,Welterweight,MALE,3,8,0.57,0,0,0,Orthodox,180.34,187.96,170,32,S-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,10,20161210,Anthony Pettis,Blue, Canada,0,TRUE,Featherweight,MALE,5,31.2,0.467,0.4,0.6,0.066,Orthodox,177.8,182.88,170,29,KO/TKO,Punches,3,290,890,0,1,0,2,3,0,6
2016,12,10,20161210,Matt Brown,Blue, Canada,0,FALSE,Welterweight,MALE,3,33.6818,0.559,1.0455,1.0455,0.396,Orthodox,182.88,190.5,170,35,KO/TKO,Kick,3,34,634,0,0,2,9,2,0,13
2016,12,10,20161210,Dooho Choi,Blue, Canada,0,FALSE,Featherweight,MALE,3,10.6667,0.64,0,0,0,Orthodox,177.8,177.8,145,25,U-DEC,0,3,300,900,0,0,0,3,0,0,3
2016,12,10,20161210,Kelvin Gastelum,Blue, Canada,1,FALSE,Middleweight,MALE,3,50.6667,0.433,0.2222,1,0.351,Southpaw,175.26,180.34,185,25,KO/TKO,Punches,3,165,765,0,2,2,1,2,0,7
2016,12,10,20161210,Emil Meek,Blue, Canada,1,FALSE,Welterweight,MALE,3,0,0,0,0,0,Switch,180.34,187.96,170,28,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,10,20161210,Misha Cirkunov,Blue, Canada,1,FALSE,Light Heavyweight,MALE,3,33.3333,0.593,0.6667,2.3333,0.527,Orthodox,190.5,195.58,205,29,SUB,Guillotine Choke,1,278,278,0,0,0,1,2,0,3
2016,12,10,20161210,Drew Dober,Blue, Canada,0,FALSE,Lightweight,MALE,3,27.5714,0.319,0.1429,0.7143,0.05,Southpaw,172.72,177.8,155,28,SUB,Rear Naked Choke,2,177,477,0,0,1,1,1,0,3
2016,12,10,20161210,Viviane Pereira,Blue, Canada,1,FALSE,Women's Strawweight,FEMALE,3,0,0,0,0,0,Orthodox,154.94,160.02,115,23,S-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,10,20161210,Matthew Lopez,Blue, Canada,1,FALSE,Bantamweight,MALE,3,14,0.41,2,1,1,Southpaw,170.18,175.26,135,29,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,10,20161210,Lando Vannata,Blue, Canada,1,FALSE,Lightweight,MALE,3,40,0.36,0,0,0,Orthodox,175.26,180.34,155,24,KO/TKO,Kick,1,100,100,0,0,0,0,0,0,0
2016,12,10,20161210,Rustam Khabilov,Blue, Canada,1,FALSE,Lightweight,MALE,3,23.875,0.371,0.125,3.5,0.456,Orthodox,172.72,185.42,155,30,U-DEC,0,3,300,900,0,0,4,1,0,1,6
2016,12,10,20161210,Dustin Ortiz,Blue, Canada,1,FALSE,Flyweight,MALE,3,45.25,0.45,0.125,2.125,0.279,Orthodox,165.1,165.1,125,27,S-DEC,0,3,300,900,0,2,0,2,0,0,4
2016,12,9,2016129,Shamil Abdurakhimov,Blue, USA,0,FALSE,Heavyweight,MALE,5,39.3333,0.437,0,0.3333,0.04,Orthodox,190.5,193.04,235,35,KO/TKO,Punches,4,222,1122,0,1,1,0,0,0,2
2016,12,9,2016129,Anthony Hamilton,Blue, USA,0,FALSE,Heavyweight,MALE,3,33.3333,0.597,0,1.3333,0.263,Orthodox,195.58,193.04,260,36,SUB,Kimura,1,117,117,0,0,1,2,0,0,3
2016,12,9,2016129,Sean O'Connell,Blue, USA,0,FALSE,Light Heavyweight,MALE,3,49.1667,0.48,0.3333,0,0,Orthodox,185.42,187.96,205,33,KO/TKO,Punches,2,156,456,0,0,0,2,0,0,2
2016,12,9,2016129,Saparbeg Safarov,Blue, USA,0,FALSE,Light Heavyweight,MALE,3,0,0,0,0,0,Orthodox,185.42,198.12,205,30,KO/TKO,Punches,2,174,474,0,0,0,0,0,0,0
2016,12,9,2016129,Ashley Yoder,Blue, USA,0,FALSE,Women's Strawweight,FEMALE,3,0,0,0,0,0,Southpaw,170.18,175.26,115,29,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,9,2016129,Brian Camozzi,Blue, USA,0,FALSE,Welterweight,MALE,3,0,0,0,0,0,Orthodox,187.96,198.12,170,25,KO/TKO,Knee,2,85,385,0,0,0,0,0,0,0
2016,12,9,2016129,Trevor Smith,Blue, USA,0,FALSE,Middleweight,MALE,3,40.5714,0.563,0.8571,1.2857,0.244,Orthodox,190.5,190.5,185,35,U-DEC,0,3,300,900,0,1,3,0,0,0,4
2016,12,9,2016129,Marc Diakiese,Blue, USA,1,FALSE,Lightweight,MALE,3,48,0.41,0,1,1,Orthodox,177.8,185.42,155,23,U-DEC,0,3,300,900,0,0,0,1,0,0,1
2016,12,9,2016129,Ryan Janes,Blue, USA,1,FALSE,Middleweight,MALE,3,0,0,0,0,0,Orthodox,190.5,193.04,185,35,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,9,2016129,JJ Aldrich,Blue, USA,0,FALSE,Women's Strawweight,FEMALE,3,0,0,0,0,0,Southpaw,165.1,170.18,125,24,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,3,2016123,Tim Elliott,Blue, USA,0,TRUE,Flyweight,MALE,5,56.3333,0.498,1.1667,3.1667,0.583,Southpaw,170.18,167.64,135,29,U-DEC,0,5,300,1500,0,0,2,0,0,0,2
2016,12,3,2016123,Henry Cejudo,Blue, USA,0,FALSE,Flyweight,MALE,3,46.6,0.438,0.2,2,0.514,Orthodox,162.56,162.56,135,29,S-DEC,0,3,300,900,0,1,3,0,0,0,4
2016,12,3,2016123,Jorge Masvidal,Blue, USA,1,FALSE,Welterweight,MALE,3,57.6364,0.493,0.6364,1.3636,0.45,Orthodox,180.34,187.96,170,32,KO/TKO,Punches,1,245,245,0,0,5,1,1,0,7
2016,12,3,2016123,Jared Cannonier,Blue, USA,1,FALSE,Light Heavyweight,MALE,3,18.5,0.645,0,0,0,Switch,180.34,195.58,185,32,U-DEC,0,3,300,900,0,0,0,1,0,0,1
2016,12,3,2016123,Alexis Davis,Blue, USA,0,FALSE,Women's Bantamweight,FEMALE,3,36.6,0.404,0.8,0.8,0.398,Orthodox,167.64,172.72,125,32,SUB,Arm Triangle,2,172,472,0,1,2,0,1,0,4
2016,12,3,2016123,Ryan Benoit,Blue, USA,0,FALSE,Flyweight,MALE,3,19.5,0.32,0.25,0.25,0.25,Orthodox,165.1,172.72,125,27,S-DEC,0,3,300,900,0,1,0,1,0,0,2
2016,12,3,2016123,Ryan Hall,Blue, USA,1,FALSE,Featherweight,MALE,3,23,0.56,1,1,0.33,Southpaw,177.8,180.34,155,31,U-DEC,0,3,300,900,0,0,1,0,0,0,1
2016,12,3,2016123,Matt Schnell,Blue, USA,0,FALSE,Bantamweight,MALE,3,0,0,0,0,0,Orthodox,172.72,177.8,135,26,KO/TKO,Punch,1,227,227,0,0,0,0,0,0,0
2016,12,3,2016123,Brendan O'Reilly,Blue, USA,0,FALSE,Lightweight,MALE,3,21.6667,0.42,0.3333,2.3333,0.533,Orthodox,170.18,175.26,170,29,U-DEC,0,3,300,900,0,0,1,0,0,0,1
2016,12,3,2016123,Jamie Moyle,Blue, USA,1,FALSE,Women's Strawweight,FEMALE,3,0,0,0,0,0,Orthodox,154.94,165.1,115,27,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,12,3,2016123,Anthony Smith,Blue, USA,1,FALSE,Middleweight,MALE,3,31.6667,0.447,0.3333,0.6667,0.133,Orthodox,193.04,193.04,205,28,KO/TKO,Elbow,2,207,507,0,0,1,0,0,0,1
2016,12,3,2016123,Devin Clark,Blue, USA,1,FALSE,Light Heavyweight,MALE,3,14,0.7,1,1,1,Orthodox,182.88,190.5,205,26,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,11,26,20161126,Derek Brunson,Blue, Australia,0,FALSE,Middleweight,MALE,5,19.625,0.48,0.375,1.375,0.154,Southpaw,185.42,195.58,185,32,KO/TKO,Kick,1,247,247,0,0,2,4,1,0,7
2016,11,26,20161126,Andrew Holbrook,Blue, Australia,1,FALSE,Lightweight,MALE,3,11,0.585,1,0,0,Southpaw,180.34,177.8,155,30,S-DEC,0,3,300,900,0,1,0,0,0,0,1
2016,11,26,20161126,Omari Akhmedov,Blue, Australia,1,FALSE,Welterweight,MALE,3,28.3333,0.402,0.3333,1.6667,0.362,Orthodox,182.88,185.42,185,29,U-DEC,0,3,300,900,0,0,1,2,0,0,3
2016,11,26,20161126,Alexander Volkanovski,Blue, Australia,1,FALSE,Lightweight,MALE,3,0,0,0,0,0,Orthodox,167.64,180.34,145,28,KO/TKO,Punches,2,126,426,0,0,0,0,0,0,0
2016,11,26,20161126,Tyson Pedro,Blue, Australia,1,FALSE,Light Heavyweight,MALE,3,0,0,0,0,0,Orthodox,190.5,200.66,205,25,SUB,Rear Naked Choke,1,247,247,0,0,0,0,0,0,0
2016,11,26,20161126,Chris Camozzi,Blue, Australia,0,FALSE,Middleweight,MALE,3,43.1765,0.488,0.3529,0.2353,0.103,Orthodox,187.96,193.04,185,30,U-DEC,0,3,300,900,0,2,4,1,1,1,9
2016,11,26,20161126,Jon Tuck,Blue, Australia,0,FALSE,Lightweight,MALE,3,40.8333,0.403,0.8333,0.5,0.1,Orthodox,180.34,185.42,155,32,S-DEC,0,3,300,900,0,0,1,1,1,0,3
2016,11,26,20161126,Jonathan Meunier,Blue, Australia,1,FALSE,Welterweight,MALE,3,16,0.69,0,0,0,Switch,190.5,190.5,170,29,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,11,26,20161126,Geane Herrera,Blue, Australia,0,FALSE,Flyweight,MALE,3,20,0.46,0.6667,0.6667,0.5,Orthodox,165.1,167.64,125,26,U-DEC,0,3,300,900,0,0,0,1,0,0,1
2016,11,26,20161126,Jason Knight,Blue, Australia,1,FALSE,Featherweight,MALE,3,52,0.495,0.5,0.5,0.25,Orthodox,177.8,180.34,145,24,U-DEC,0,3,300,900,0,1,0,0,0,0,1
2016,11,26,20161126,Jenel Lausa,Blue, Australia,1,FALSE,Flyweight,MALE,3,0,0,0,0,0,Orthodox,165.1,172.72,125,28,U-DEC,0,3,300,900,0,0,0,0,0,0,0
2016,11,19,20161119,Rogerio Nogueira,Blue, Brazil,0,FALSE,Light Heavyweight,MALE,5,28.8889,0.327,0.2222,0.1111,0.111,Southpaw,187.96,190.5,205,40,KO/TKO,Punches,3,231,831,0,1,1,3,0,0,5
2016,11,19,20161119,Albert Morales,Blue, Brazil,0,FALSE,Bantamweight,MALE,3,79,0.34,0,0,0,Orthodox,175.26,182.88,135,25,KO/TKO,Punches,2,97,397,0,0,0,0,0,0,0
2016,11,19,20161119,Cortney Casey,Blue, Brazil,0,FALSE,Women's Strawweight,FEMALE,3,43.75,0.55,0.25,0.5,0.25,Orthodox,170.18,170.18,115,29,U-DEC,0,3,300,900,0,0,0,1,1,0,2
2016,11,19,20161119,Krzysztof Jotko,Blue, Brazil,1,FALSE,Middleweight,MALE,3,34.5,0.47,0,1,0.318,Southpaw,185.42,195.58,185,27,U-DEC,0,3,300,900,0,1,3,1,0,0,5
2016,11,19,20161119,Kamaru Usman,Blue, Brazil,1,FALSE,Welterweight,MALE,3,34.6667,0.593,0.3333,5.6667,0.587,Switch,182.88,193.04,170,29,U-DEC,0,3,300,900,0,0,2,0,1,0,3
2016,11,19,20161119,Zak Ottow,Blue, Brazil,0,FALSE,Welterweight,MALE,3,65,0.43,1,0,0,Orthodox,180.34,182.88,170,29,S-DEC,0,3,300,900,0,1,0,0,0,0,1
2016,11,19,20161119,Jack Hermansson,Blue, Brazil,0,FALSE,Middleweight,MALE,3,88,0.56,0,1,0.16,Orthodox,185.42,195.58,185,28,SUB,Arm Triangle,2,131,431,0,0,1,0,0,0,1
2016,11,19,20161119,Gadzhimurad Antigulov,Blue, Brazil,1,FALSE,Light Heavyweight,MALE,3,0,0,0,0,0,Orthodox,180.34,177.8,205,29,SUB,Guillotine Choke,1,67,67,0,0,0,0,0,0,0
2016,11,19,20161119,Manvel Gamburyan,Blue, Brazil,0,FALSE,Bantamweight,MALE,3,19.3571,0.435,0.5714,2.1429,0.334,Orthodox,165.1,170.18,135,35,KO/TKO,Punch,2,46,346,0,0,3,0,3,0,6
2016,11,19,20161119,Christian Colombo,Blue, Brazil,0,FALSE,Heavyweight,MALE,3,76,0.47,0,0,0,Orthodox,195.58,203.2,265,36,SUB,Guillotine Choke,3,132,732,0,0,0,0,0,0,0
2016,11,19,20161119,Justin Scoggins,Blue, Brazil,0,FALSE,Bantamweight,MALE,3,41,0.607,0.5,3.5,0.673,Southpaw,170.18,167.64,125,24,SUB,Guillotine Choke,2,115,415,0,0,3,1,0,0,4
2016,11,19,20161119,Uriah Hall,Blue, United Kingdom,0,FALSE,Middleweight,MALE,5,29.2,0.542,0.2,0.7,0.324,Orthodox,182.88,200.66,185,32,KO/TKO,Punches,1,277,277,0,0,1,2,0,2,5
2016,11,19,20161119,Stevie Ray,Blue, United Kingdom,1,FALSE,Lightweight,MALE,3,25,0.433,0.75,0.25,0.25,Southpaw,177.8,177.8,155,26,S-DEC,0,3,300,900,0,0,1,2,0,0,3
2016,11,19,20161119,Teruto Ishihara,Blue, United Kingdom,0,FALSE,Featherweight,MALE,3,42.6667,0.52,0,0,0,Southpaw,170.18,175.26,135,25,U-DEC,0,3,300,900,0,0,0,2,0,0,2
2016,11,19,20161119,Jack Marshman,Blue, United Kingdom,1,FALSE,Middleweight,MALE,3,0,0,0,0,0,Orthodox,182.88,185.42,185,26,KO/TKO,Punch,2,220,520,0,0,0,0,0,0,0
2016,11,19,20161119,Ali Bagautinov,Blue, United Kingdom,0,FALSE,Flyweight,MALE,3,47.8333,0.437,0.3333,2.8333,0.355,Orthodox,162.56,165.1,125,31,U-DEC,0,3,300,900,0,0,3,1,0,0,4
